_id,Station ID,AQI index,Location,Station name,Url,Dominent pollutant,CO,Dew,Humidity,NO2,O3,Pressure,PM10,PM2.5,SO2,Temperature,Wind,Data Time S,Data Time Tz,Status,Alert level
219,12957,-,"21.0272212,106.0342099","Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/khu-lien-co-thuan-thanh,"",3.00,,75.00,7.00,-,1021,74.00,119.00,4.00,21.00,3.30,2021-02-02T11:00:00,+07:00,No data,0
220,13015,144.00,"21.03982,105.84726","Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",https://aqicn.org/city/vietnam/ha-noi/tru-so-cong-an-p-.hang-ma,pm25,40.00,,77.00,38.00,-,1019,98.00,144.00,-,20.00,2.50,2021-02-02T21:00:00,+07:00,Unhealthy for sensitive groups,3
221,13018,97.00,"20.98832,105.854897","Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p-.hoang-van-thu-hoang-mai,pm25,6.00,,75.00,16.00,-,1019,56.00,97.00,-,20.50,2.50,2021-02-02T21:00:00,+07:00,Moderate,2
222,13019,95.00,"21.01994,105.77056","Hà Nội/UBND P. Mỹ Đình I, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-my-dinh-i,pm25,10.00,,75.00,36.00,-,1019,59.00,95.00,-,20.50,2.50,2021-02-02T21:00:00,+07:00,Moderate,2
223,13026,113.00,"21.01525,105.80013","Hà Nội/Chi cục BVMT, Vietnam",https://aqicn.org/city/vietnam/ha-noi/chi-cuc-bvmt,pm25,4.00,,75.00,18.00,1.00,1019,70.00,113.00,1.00,20.50,2.50,2021-02-02T21:00:00,+07:00,Unhealthy for sensitive groups,3
224,1584,-,"16.074,108.217","Da Nang, Vietnam (TP Đà Nẵng)",https://aqicn.org/city/vietnam/da-nang,"",3.00,,85.50,1.00,13.00,1018.5,-,-,6.00,22.00,0.70,2021-02-02T23:00:00,+07:00,No data,0
225,1585,-,"12.284358,109.192524","Nha Trang, Vietnam",https://aqicn.org/city/vietnam/nha-trang,"",2.00,,69.00,7.00,21.00,1016,-,-,3.00,24.00,4.60,2021-02-03T00:00:00,+07:00,No data,0
226,13017,119.00,"21.02022,105.81232","Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",https://aqicn.org/city/vietnam/ha-noi/toa-nha-quan-ly-ho-thanh-cong,pm25,17.00,,77.00,23.00,-,1019,81.00,119.00,-,20.00,2.50,2021-02-02T21:00:00,+07:00,Unhealthy for sensitive groups,3
227,13020,98.00,"21.00577,105.74842","Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.tay-mo--nam-tu-liem,pm25,7.00,,77.00,12.00,-,1019,57.00,98.00,-,20.00,2.50,2021-02-02T21:00:00,+07:00,Moderate,2
228,13013,131.00,"21.05121,105.78232","Hà Nội/36A Phạm Văn Đồng, Vietnam",https://aqicn.org/city/vietnam/ha-noi/36a-pham-van-dong,pm25,21.00,,75.00,26.00,-,1019,94.00,131.00,-,20.50,2.50,2021-02-02T21:00:00,+07:00,Unhealthy for sensitive groups,3
229,13014,105.00,"21.0072,105.83572","Hà Nội/Mầm non Kim Liên, Vietnam",https://aqicn.org/city/vietnam/ha-noi/mam-non-kim-lien,pm25,7.00,,75.00,-,-,1019,61.00,105.00,-,20.50,2.50,2021-02-02T21:00:00,+07:00,Unhealthy for sensitive groups,3
230,13252,83.00,"22.6782,106.245","Cao Bằng/Trạm khí TTQT, Vietnam",http://cem.gov.vn/,pm10,-,,67.00,-,4.00,988.30,83.00,53.00,1.00,22.00,3.00,2021-02-02T17:00:00,+07:00,Moderate,2
231,8767,76.00,"10.782978,106.700711","Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",https://aqicn.org/city/vietnam/ho-chi-minh-city/us-consulate,pm25,-,,73.00,-,-,1012.5,-,76.00,-,26.00,1.80,2021-02-03T21:00:00,+07:00,Moderate,2
232,8688,103.00,"21.0811211,105.8180306","United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",https://aqicn.org/city/vietnam/hanoi/unis,aqi,-,,17.00,-,-,1020,-,-,-,20.00,3.60,2021-02-03T21:00:00,+07:00,Unhealthy for sensitive groups,3
233,8641,93.00,"21.0215063,105.8188748","Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",https://aqicn.org/city/vietnam/hanoi/us-embassy,pm25,0.10,,82.00,11.50,5.70,1020,"",93.00,4.60,20.00,3.00,2021-02-03T21:00:00,+07:00,Moderate,2
234,13012,37.00,"13.998599,107.996482","Gia Lai/phường Thống Nhất - Pleiku, Vietnam",https://aqicn.org/city/vietnam/gia-lai/phuong-thong-nhat-pleiku,pm25,2.00,,60.70,5.00,22.00,927.60,28.00,37.00,2.00,19.60,2.00,2021-02-03T21:00:00,+07:00,Good,1
235,12488,32.00,"16.46226,107.596351","Thừa Thiên Huế/83 Hùng Vương, Vietnam",https://aqicn.org/city/vietnam/thua-thien-hue/83-hung-vuong,pm10,2.00,,88.00,-,-,1019,32.00,30.00,-,22.00,2.50,2021-02-03T21:00:00,+07:00,Good,1
236,13251,108.00,"21.04975,105.74187","Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-minh-khai--bac-tu-liem,pm25,13.00,,77.00,22.00,1.00,1019,67.00,108.00,1.00,21.00,4.60,2021-02-03T20:00:00,+07:00,Unhealthy for sensitive groups,3
237,12976,40.00,"21.1137452,105.9268934","Bắc Ninh/Châu Khê, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/chau-khe,pm25,1.00,,82.00,6.00,24.00,1020,31.00,40.00,2.00,20.00,3.60,2021-02-03T21:00:00,+07:00,Good,1
238,13250,183.00,"22.3221386,104.1214227","Lào Cai/KCN TALOONG1, Vietnam",https://aqicn.org/city/vietnam/lao-cai/kcn-taloong1,pm25,31.00,,82.50,6.00,13.00,1005.799999999999954525264911353588104248046875,90.00,183.00,54.00,21.00,54.00,2021-02-03T21:00:00,+07:00,Unhealthy,4
239,5507,45.00,"20.9416,107.1158","Ha Long, Vietnam (Tp Hạ Long)",https://aqicn.org/city/vietnam/ha-long,pm25,-,,92.20,-,6.00,1005.8999999999999772626324556767940521240234375,23.00,45.00,-,19.00,2.00,2021-02-03T21:00:00,+07:00,Good,1
240,11778,5.00,"21.0357507,106.7641068","Quảng Ninh/UBND TP Uông Bí, Vietnam",https://aqicn.org/city/vietnam/quang-ninh/ubnd-tp-uong-bi,pm25,6.00,,92.20,10.00,-,1005.8999999999999772626324556767940521240234375,3.00,5.00,99.00,5.00,2.00,2021-02-03T20:00:00,+07:00,Good,1
241,12958,86.00,"21.1232473,106.2883295","Bắc Ninh/Phong Cốc, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/phong-coc,pm25,2.00,,88.00,9.00,10.00,1020,53.00,86.00,2.00,18.00,2.00,2021-02-03T07:00:00,+07:00,Moderate,2
242,12957,-,"21.0272212,106.0342099","Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/khu-lien-co-thuan-thanh,"",3.00,,82.00,4.00,-,1020,74.00,119.00,1.00,20.00,3.60,2021-02-03T21:00:00,+07:00,No data,0
243,13015,102.00,"21.03982,105.84726","Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",https://aqicn.org/city/vietnam/ha-noi/tru-so-cong-an-p-.hang-ma,pm25,38.00,,77.00,35.00,-,1019,76.00,102.00,-,21.00,4.60,2021-02-03T20:00:00,+07:00,Unhealthy for sensitive groups,3
244,13018,82.00,"20.98832,105.854897","Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p-.hoang-van-thu-hoang-mai,pm25,4.00,,77.00,9.00,-,1019,52.00,82.00,-,21.00,4.60,2021-02-03T20:00:00,+07:00,Moderate,2
245,13019,83.00,"21.01994,105.77056","Hà Nội/UBND P. Mỹ Đình I, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-my-dinh-i,pm25,6.00,,77.00,27.00,-,1019,56.00,83.00,-,21.00,4.60,2021-02-03T20:00:00,+07:00,Moderate,2
246,13026,103.00,"21.01525,105.80013","Hà Nội/Chi cục BVMT, Vietnam",https://aqicn.org/city/vietnam/ha-noi/chi-cuc-bvmt,pm25,2.00,,77.00,14.00,1.00,1019,60.00,103.00,1.00,21.00,4.60,2021-02-03T20:00:00,+07:00,Unhealthy for sensitive groups,3
247,1584,-,"16.074,108.217","Da Nang, Vietnam (TP Đà Nẵng)",https://aqicn.org/city/vietnam/da-nang,"",13.00,,83.00,1.00,12.00,1019,-,-,6.00,22.00,1.00,2021-02-03T21:00:00,+07:00,No data,0
248,1585,-,"12.284358,109.192524","Nha Trang, Vietnam",https://aqicn.org/city/vietnam/nha-trang,"",1.00,,69.00,2.00,32.00,1017,-,-,3.00,24.00,6.10,2021-02-03T21:00:00,+07:00,No data,0
249,13017,98.00,"21.02022,105.81232","Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",https://aqicn.org/city/vietnam/ha-noi/toa-nha-quan-ly-ho-thanh-cong,pm25,14.00,,77.00,25.00,-,1019,74.00,98.00,-,21.00,4.60,2021-02-03T20:00:00,+07:00,Moderate,2
250,13020,75.00,"21.00577,105.74842","Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.tay-mo--nam-tu-liem,pm25,5.00,,77.00,7.00,-,1019,56.00,75.00,-,21.00,4.60,2021-02-03T20:00:00,+07:00,Moderate,2
251,13013,102.00,"21.05121,105.78232","Hà Nội/36A Phạm Văn Đồng, Vietnam",https://aqicn.org/city/vietnam/ha-noi/36a-pham-van-dong,pm25,20.00,,77.00,27.00,-,1019,76.00,102.00,-,21.00,4.60,2021-02-03T20:00:00,+07:00,Unhealthy for sensitive groups,3
252,13014,74.00,"21.0072,105.83572","Hà Nội/Mầm non Kim Liên, Vietnam",https://aqicn.org/city/vietnam/ha-noi/mam-non-kim-lien,pm25,5.00,,77.00,-,-,1019,53.00,74.00,-,21.00,4.60,2021-02-03T20:00:00,+07:00,Moderate,2
253,13252,83.00,"22.6782,106.245","Cao Bằng/Trạm khí TTQT, Vietnam",http://cem.gov.vn/,pm10,-,,67.00,-,4.00,988.30,83.00,53.00,1.00,22.00,3.00,2021-02-02T17:00:00,+07:00,Moderate,2
254,8767,137.00,"10.782978,106.700711","Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",https://aqicn.org/city/vietnam/ho-chi-minh-city/us-consulate,pm25,-,,52.00,-,-,1010,-,137.00,-,31.00,3.00,2021-02-05T14:00:00,+07:00,Unhealthy for sensitive groups,3
255,8688,83.00,"21.0811211,105.8180306","United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",https://aqicn.org/city/vietnam/hanoi/unis,aqi,-,,13.00,-,-,1017,-,-,-,25.00,3.60,2021-02-05T14:00:00,+07:00,Moderate,2
256,8641,124.00,"21.0215063,105.8188748","Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",https://aqicn.org/city/vietnam/hanoi/us-embassy,pm25,0.10,,47.00,19.20,5.30,1017,"",124.00,4.60,25.00,3.60,2021-02-05T13:00:00,+07:00,Unhealthy for sensitive groups,3
257,13012,14.00,"13.998599,107.996482","Gia Lai/phường Thống Nhất - Pleiku, Vietnam",https://aqicn.org/city/vietnam/gia-lai/phuong-thong-nhat-pleiku,pm25,2.00,,47.30,5.00,24.00,927.00,12.00,14.00,1.00,27.20,4.00,2021-02-05T14:00:00,+07:00,Good,1
258,12488,90.00,"16.46226,107.596351","Thừa Thiên Huế/83 Hùng Vương, Vietnam",https://aqicn.org/city/vietnam/thua-thien-hue/83-hung-vuong,pm10,3.00,,71.00,-,-,1018,90.00,38.00,-,25.00,4.80,2021-02-05T14:00:00,+07:00,Moderate,2
259,13251,114.00,"21.04975,105.74187","Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-minh-khai--bac-tu-liem,pm25,9.00,,51.50,18.00,3.00,1018,81.00,114.00,1.00,24.50,2.30,2021-02-05T13:00:00,+07:00,Unhealthy for sensitive groups,3
260,12976,-,"21.1137452,105.9268934","Bắc Ninh/Châu Khê, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/chau-khe,pm25,2.00,,47.00,9.00,23.00,1017,40.00,50.00,3.00,25.00,3.60,2021-02-05T14:00:00,+07:00,No data,0
261,13250,54.00,"22.3221386,104.1214227","Lào Cai/KCN TALOONG1, Vietnam",https://aqicn.org/city/vietnam/lao-cai/kcn-taloong1,pm25,31.00,,83.50,4.00,16.00,1006.8999999999999772626324556767940521240234375,14.00,54.00,59.00,21.00,59.00,2021-02-05T14:00:00,+07:00,Moderate,2
262,5507,31.00,"20.9416,107.1158","Ha Long, Vietnam (Tp Hạ Long)",https://aqicn.org/city/vietnam/ha-long,pm25,-,,69.70,-,53.00,1005.3999999999999772626324556767940521240234375,22.00,31.00,-,24.50,1.00,2021-02-05T13:00:00,+07:00,Good,1
263,11778,8.00,"21.0357507,106.7641068","Quảng Ninh/UBND TP Uông Bí, Vietnam",https://aqicn.org/city/vietnam/quang-ninh/ubnd-tp-uong-bi,pm25,4.00,,69.70,14.00,-,1005.3999999999999772626324556767940521240234375,5.00,8.00,99.00,11.00,1.00,2021-02-05T13:00:00,+07:00,Good,1
264,12958,96.00,"21.1232473,106.2883295","Bắc Ninh/Phong Cốc, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/phong-coc,pm25,2.00,,47.00,4.00,45.00,1017,58.00,96.00,4.00,25.00,3.60,2021-02-05T14:00:00,+07:00,Moderate,2
265,12957,-,"21.0272212,106.0342099","Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/khu-lien-co-thuan-thanh,"",2.00,,51.50,2.00,-,1018,-,-,2.00,24.50,2.30,2021-02-05T14:00:00,+07:00,No data,0
266,13015,123.00,"21.03982,105.84726","Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",https://aqicn.org/city/vietnam/ha-noi/tru-so-cong-an-p-.hang-ma,pm25,18.00,,51.50,25.00,-,1018,82.00,123.00,-,24.50,2.30,2021-02-05T13:00:00,+07:00,Unhealthy for sensitive groups,3
267,13018,82.00,"20.98832,105.854897","Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p-.hoang-van-thu-hoang-mai,pm25,4.00,,51.50,15.00,-,1018,51.00,82.00,-,24.50,2.30,2021-02-05T13:00:00,+07:00,Moderate,2
268,13019,89.00,"21.01994,105.77056","Hà Nội/UBND P. Mỹ Đình I, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-my-dinh-i,pm25,5.00,,51.50,23.00,-,1018,60.00,89.00,-,24.50,2.30,2021-02-05T13:00:00,+07:00,Moderate,2
269,13026,104.00,"21.01525,105.80013","Hà Nội/Chi cục BVMT, Vietnam",https://aqicn.org/city/vietnam/ha-noi/chi-cuc-bvmt,pm25,1.00,,51.50,14.00,7.00,1018,68.00,104.00,1.00,24.50,2.30,2021-02-05T13:00:00,+07:00,Unhealthy for sensitive groups,3
270,1584,-,"16.074,108.217","Da Nang, Vietnam (TP Đà Nẵng)",https://aqicn.org/city/vietnam/da-nang,"",8.00,,73.00,1.00,25.00,1016,-,-,6.00,24.00,3.00,2021-02-05T14:00:00,+07:00,No data,0
271,1585,-,"12.284358,109.192524","Nha Trang, Vietnam",https://aqicn.org/city/vietnam/nha-trang,"",2.00,,58.00,4.00,28.00,1013,-,-,3.00,28.00,8.20,2021-02-05T14:00:00,+07:00,No data,0
272,13017,112.00,"21.02022,105.81232","Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",https://aqicn.org/city/vietnam/ha-noi/toa-nha-quan-ly-ho-thanh-cong,pm25,13.00,,51.50,14.00,-,1018,69.00,112.00,-,24.50,2.30,2021-02-05T13:00:00,+07:00,Unhealthy for sensitive groups,3
273,13020,78.00,"21.00577,105.74842","Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.tay-mo--nam-tu-liem,pm25,4.00,,51.50,8.00,-,1018,52.00,78.00,-,24.50,2.30,2021-02-05T13:00:00,+07:00,Moderate,2
274,13013,116.00,"21.05121,105.78232","Hà Nội/36A Phạm Văn Đồng, Vietnam",https://aqicn.org/city/vietnam/ha-noi/36a-pham-van-dong,pm25,15.00,,51.50,17.00,-,1018,80.00,116.00,-,24.50,2.30,2021-02-05T13:00:00,+07:00,Unhealthy for sensitive groups,3
275,13014,94.00,"21.0072,105.83572","Hà Nội/Mầm non Kim Liên, Vietnam",https://aqicn.org/city/vietnam/ha-noi/mam-non-kim-lien,pm25,6.00,,51.50,-,-,1018,58.00,94.00,-,24.50,2.30,2021-02-05T13:00:00,+07:00,Moderate,2
276,13252,99.00,"22.6782,106.245","Cao Bằng/Trạm khí TTQT, Vietnam",http://cem.gov.vn/,pm10,-,,57.00,-,4.00,989.30,99.00,90.00,1.00,24.70,2.00,2021-02-05T14:00:00,+07:00,Moderate,2
277,8767,91.00,"10.782978,106.700711","Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",https://aqicn.org/city/vietnam/ho-chi-minh-city/us-consulate,pm25,-,,65.00,-,-,1007,-,91.00,-,29.00,4.60,2021-02-06T17:00:00,+07:00,Moderate,2
278,8688,115.00,"21.0811211,105.8180306","United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",https://aqicn.org/city/vietnam/hanoi/unis,aqi,-,,13.00,-,-,1014,-,-,-,22.00,3.00,2021-02-06T18:00:00,+07:00,Unhealthy for sensitive groups,3
279,8641,139.00,"21.0215063,105.8188748","Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",https://aqicn.org/city/vietnam/hanoi/us-embassy,pm25,0.20,,56.00,20.60,7.00,1014,"",139.00,5.10,22.00,3.00,2021-02-06T11:00:00,+07:00,Unhealthy for sensitive groups,3
280,13012,25.00,"13.998599,107.996482","Gia Lai/phường Thống Nhất - Pleiku, Vietnam",https://aqicn.org/city/vietnam/gia-lai/phuong-thong-nhat-pleiku,pm25,2.00,,50.70,4.00,19.00,923.90,25.00,25.00,1.00,27.00,3.00,2021-02-06T18:00:00,+07:00,Good,1
281,12488,69.00,"16.46226,107.596351","Thừa Thiên Huế/83 Hùng Vương, Vietnam",https://aqicn.org/city/vietnam/thua-thien-hue/83-hung-vuong,pm10,2.00,,85.50,-,-,1015,69.00,39.00,-,22.50,3.00,2021-02-06T18:00:00,+07:00,Moderate,2
282,13251,85.00,"21.04975,105.74187","Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-minh-khai--bac-tu-liem,pm25,7.00,,51.50,14.00,2.00,1014,60.00,85.00,2.00,23.50,2.30,2021-02-06T17:00:00,+07:00,Moderate,2
283,12976,77.00,"21.1137452,105.9268934","Bắc Ninh/Châu Khê, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/chau-khe,pm10,4.00,,56.00,12.00,23.00,1014,77.00,75.00,2.00,22.00,3.00,2021-02-06T18:00:00,+07:00,Moderate,2
284,13250,45.00,"22.3221386,104.1214227","Lào Cai/KCN TALOONG1, Vietnam",https://aqicn.org/city/vietnam/lao-cai/kcn-taloong1,pm25,32.00,,76.50,2.00,13.00,1003.1000000000000227373675443232059478759765625,8.00,45.00,41.00,21.60,41.00,2021-02-06T18:00:00,+07:00,Good,1
285,5507,22.00,"20.9416,107.1158","Ha Long, Vietnam (Tp Hạ Long)",https://aqicn.org/city/vietnam/ha-long,pm25,-,,70.90,-,48.00,1003.5,13.00,22.00,-,24.00,1.00,2021-02-06T14:00:00,+07:00,Good,1
286,11778,5.00,"21.0357507,106.7641068","Quảng Ninh/UBND TP Uông Bí, Vietnam",https://aqicn.org/city/vietnam/quang-ninh/ubnd-tp-uong-bi,pm25,4.00,,85.00,10.00,-,1001.200000000000045474735088646411895751953125,4.00,5.00,99.00,7.00,2.00,2021-02-06T17:00:00,+07:00,Good,1
287,12958,149.00,"21.1232473,106.2883295","Bắc Ninh/Phong Cốc, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/phong-coc,pm25,3.00,,56.00,6.00,43.00,1014,84.00,149.00,4.00,22.00,3.00,2021-02-06T18:00:00,+07:00,Unhealthy for sensitive groups,3
288,12957,-,"21.0272212,106.0342099","Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/khu-lien-co-thuan-thanh,"",3.00,,56.00,6.00,-,1014,-,-,2.00,22.00,3.00,2021-02-06T18:00:00,+07:00,No data,0
289,13015,85.00,"21.03982,105.84726","Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",https://aqicn.org/city/vietnam/ha-noi/tru-so-cong-an-p-.hang-ma,pm25,35.00,,51.50,34.00,-,1014,67.00,85.00,-,23.50,2.30,2021-02-06T17:00:00,+07:00,Moderate,2
290,13018,61.00,"20.98832,105.854897","Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p-.hoang-van-thu-hoang-mai,pm25,4.00,,51.50,8.00,-,1014,47.00,61.00,-,23.50,2.30,2021-02-06T17:00:00,+07:00,Moderate,2
291,13019,64.00,"21.01994,105.77056","Hà Nội/UBND P. Mỹ Đình I, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-my-dinh-i,pm25,9.00,,51.50,30.00,-,1014,51.00,64.00,-,23.50,2.30,2021-02-06T17:00:00,+07:00,Moderate,2
292,13026,73.00,"21.01525,105.80013","Hà Nội/Chi cục BVMT, Vietnam",https://aqicn.org/city/vietnam/ha-noi/chi-cuc-bvmt,pm25,2.00,,51.50,23.00,4.00,1014,62.00,73.00,1.00,23.50,2.30,2021-02-06T17:00:00,+07:00,Moderate,2
293,1584,-,"16.074,108.217","Da Nang, Vietnam (TP Đà Nẵng)",https://aqicn.org/city/vietnam/da-nang,"",14.00,,88.00,1.00,11.00,1014,-,-,6.00,21.00,2.50,2021-02-06T17:00:00,+07:00,No data,0
294,1585,-,"12.284358,109.192524","Nha Trang, Vietnam",https://aqicn.org/city/vietnam/nha-trang,"",3.00,,69.00,2.00,26.00,1012,-,-,4.00,25.00,8.20,2021-02-06T17:00:00,+07:00,No data,0
295,13017,85.00,"21.02022,105.81232","Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",https://aqicn.org/city/vietnam/ha-noi/toa-nha-quan-ly-ho-thanh-cong,pm25,11.00,,56.00,19.00,-,1014,67.00,85.00,-,22.00,3.00,2021-02-06T17:00:00,+07:00,Moderate,2
296,13020,55.00,"21.00577,105.74842","Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.tay-mo--nam-tu-liem,pm25,6.00,,51.50,7.00,-,1014,40.00,55.00,-,23.50,2.30,2021-02-06T17:00:00,+07:00,Moderate,2
297,13013,85.00,"21.05121,105.78232","Hà Nội/36A Phạm Văn Đồng, Vietnam",https://aqicn.org/city/vietnam/ha-noi/36a-pham-van-dong,pm25,18.00,,51.50,23.00,-,1014,68.00,85.00,-,23.50,2.30,2021-02-06T17:00:00,+07:00,Moderate,2
298,13014,59.00,"21.0072,105.83572","Hà Nội/Mầm non Kim Liên, Vietnam",https://aqicn.org/city/vietnam/ha-noi/mam-non-kim-lien,pm25,6.00,,56.00,-,-,1014,43.00,59.00,-,22.00,3.00,2021-02-06T17:00:00,+07:00,Moderate,2
299,13252,162.00,"22.6782,106.245","Cao Bằng/Trạm khí TTQT, Vietnam",http://cem.gov.vn/,pm25,-,,48.30,-,4.00,985.00,121.00,162.00,1.00,25.40,1.00,2021-02-06T18:00:00,+07:00,Unhealthy,4
300,8767,102.00,"10.782978,106.700711","Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",https://aqicn.org/city/vietnam/ho-chi-minh-city/us-consulate,pm25,-,,43.00,-,-,1006,-,102.00,-,33.00,2.50,2021-02-09T15:00:00,+07:00,Unhealthy for sensitive groups,3
301,8688,50.00,"21.0811211,105.8180306","United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",https://aqicn.org/city/vietnam/hanoi/unis,aqi,-,,13.00,-,-,1014,-,-,-,16.00,3.60,2021-02-09T15:00:00,+07:00,Good,1
302,8641,70.00,"21.0215063,105.8188748","Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",https://aqicn.org/city/vietnam/hanoi/us-embassy,pm25,0.10,,82.00,9.60,4.10,1014.5,"",70.00,3.60,16.00,2.80,2021-02-09T15:00:00,+07:00,Moderate,2
303,13012,24.00,"13.998599,107.996482","Gia Lai/phường Thống Nhất - Pleiku, Vietnam",https://aqicn.org/city/vietnam/gia-lai/phuong-thong-nhat-pleiku,pm25,6.00,,56.60,12.00,12.00,923.80,21.00,24.00,1.00,26.40,2.00,2021-02-09T15:00:00,+07:00,Good,1
304,12488,16.00,"16.46226,107.596351","Thừa Thiên Huế/83 Hùng Vương, Vietnam",https://aqicn.org/city/vietnam/thua-thien-hue/83-hung-vuong,pm25,1.00,,93.00,-,-,1014,12.00,16.00,-,19.00,6.60,2021-02-09T15:00:00,+07:00,Good,1
305,13251,46.00,"21.04975,105.74187","Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-minh-khai--bac-tu-liem,pm25,8.00,,77.00,25.00,2.00,1015.5,43.00,46.00,1.00,17.00,2.50,2021-02-09T14:00:00,+07:00,Good,1
306,12976,17.00,"21.1137452,105.9268934","Bắc Ninh/Châu Khê, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/chau-khe,pm25,3.00,,82.00,9.00,25.00,1014,9.00,17.00,2.00,16.00,3.60,2021-02-09T15:00:00,+07:00,Good,1
307,13250,91.00,"22.3221386,104.1214227","Lào Cai/KCN TALOONG1, Vietnam",https://aqicn.org/city/vietnam/lao-cai/kcn-taloong1,pm25,44.00,,80.40,2.00,19.00,1005.799999999999954525264911353588104248046875,45.00,91.00,70.00,16.80,70.00,2021-02-09T15:00:00,+07:00,Moderate,2
308,5507,-,"20.9416,107.1158","Ha Long, Vietnam (Tp Hạ Long)",https://aqicn.org/city/vietnam/ha-long,"",-,,67.40,-,47.00,1003.5,13.00,22.00,-,25.80,1.00,2021-02-06T15:00:00,+07:00,No data,0
309,11778,1.00,"21.0357507,106.7641068","Quảng Ninh/UBND TP Uông Bí, Vietnam",https://aqicn.org/city/vietnam/quang-ninh/ubnd-tp-uong-bi,pm25,6.00,,97.50,5.00,-,1002,1.00,1.00,3.80,9.00,5.00,2021-02-09T14:00:00,+07:00,Good,1
